Name,Financial Status,Paid at,Currency,Subtotal,Shipping,Taxes,Total,Discount Amount,Shipping Method,Created at,Lineitem quantity,Lineitem price,Lineitem compare at price,Lineitem sku,Lineitem requires shipping,Lineitem taxable,Shipping City,Shipping Zip,Shipping Province,Shipping Country,Cancelled at,Payment Method,Refunded Amount,Outstanding Balance,Id,Tags,Source,Lineitem discount
#1469,paid,2026-01-11 23:50:42 -0500,USD,80.81,0.00,0.00,80.81,3.15,Economy,2026-01-11 23:50:40 -0500,1,20.99,27.99,AP_BN04,TRUE,TRUE,Danville,'24541,VA,US,,Shopify Payments,0.00,0.00,7078906429750,,web,0.00
#1469,,,,,,,,,,2026-01-11 23:50:40 -0500,1,20.99,27.99,AP_AF04,TRUE,TRUE,,,,,,,,,,,,0.00
#1469,,,,,,,,,,2026-01-11 23:50:40 -0500,1,20.99,27.99,AP_EP04,TRUE,TRUE,,,,,,,,,,,,0.00
#1469,,,,,,,,,,2026-01-11 23:50:40 -0500,1,20.99,27.99,AP_SN04,TRUE,TRUE,,,,,,,,,,,,0.00
#1468,paid,2026-01-11 22:23:52 -0500,USD,121.42,0.00,0.00,121.42,13.49,Economy,2026-01-11 22:23:43 -0500,1,20.99,27.99,AP_BP04,TRUE,TRUE,Wetherington,'45069,OH,US,,Shopify Payments,0.00,0.00,7078813303094,,web,0.00
#1468,,,,,,,,,,2026-01-11 22:23:43 -0500,3,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1468,,,,,,,,,,2026-01-11 22:23:43 -0500,3,11.99,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1468,,,,,,,,,,2026-01-11 22:23:43 -0500,1,20.99,27.99,AP_SN04,TRUE,TRUE,,,,,,,,,,,,0.00
#1468,,,,,,,,,,2026-01-11 22:23:43 -0500,1,20.99,27.99,AP_EP04,TRUE,TRUE,,,,,,,,,,,,0.00
#1467,paid,2026-01-11 10:28:29 -0500,USD,102.98,0.00,0.00,102.98,0.00,Economy,2026-01-11 10:28:28 -0500,2,11.99,15.99,GPTC15,TRUE,TRUE,Philadelphia,'19149,PA,US,,Shopify Payments,0.00,0.00,7077907530038,,web,0.00
#1467,,,,,,,,,,2026-01-11 10:28:28 -0500,1,37.00,44.00,AB_14,TRUE,TRUE,,,,,,,,,,,,0.00
#1467,,,,,,,,,,2026-01-11 10:28:28 -0500,1,42.00,49.00,AB_16,TRUE,TRUE,,,,,,,,,,,,0.00
#1466,paid,2026-01-11 07:08:05 -0500,USD,35.97,6.50,0.00,42.47,0.00,Economy,2026-01-11 07:08:02 -0500,1,11.99,15.99,GPTC15,TRUE,TRUE,Virginia Beach,'23462,VA,US,,Shopify Payments,0.00,0.00,7077677203766,,web,0.00
#1466,,,,,,,,,,2026-01-11 07:08:02 -0500,1,11.99,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1466,,,,,,,,,,2026-01-11 07:08:02 -0500,1,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1465,paid,2026-01-10 23:47:53 -0500,USD,104.93,0.00,0.00,104.93,0.00,Economy,2026-01-10 23:47:50 -0500,1,104.93,159.92,CB_AP_FULL02,TRUE,TRUE,Fort Dodge,'50501,IA,US,,Shopify Payments,0.00,0.00,7077253316918,,web,0.00
#1464,paid,2026-01-10 10:41:34 -0500,USD,109.10,0.00,0.00,109.10,10.80,Economy,2026-01-10 10:41:33 -0500,5,11.99,15.99,GP_W15,TRUE,TRUE,"Oregon City ,",'97045,OR,US,,Shopify Payments,0.00,0.00,7076234592566,,web,0.00
#1464,,,,,,,,,,2026-01-10 10:41:33 -0500,5,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1463,paid,2026-01-10 09:01:49 -0500,USD,32.38,6.50,0.00,38.88,3.59,Economy,2026-01-10 09:01:49 -0500,1,11.99,15.99,GP_W15,TRUE,TRUE,Camden,'08105,NJ,US,,Shopify Payments,0.00,0.00,7076087497014,,web,0.00
#1463,,,,,,,,,,2026-01-10 09:01:49 -0500,2,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1462,paid,2026-01-10 00:34:53 -0500,USD,53.96,6.50,0.00,60.46,5.99,Economy,2026-01-10 00:34:50 -0500,5,11.99,15.99,GPTC15,TRUE,TRUE,Dyer,'46311,IN,US,,Shopify Payments,0.00,0.00,7075550724406,,web,0.00
#1461,paid,2026-01-09 15:08:15 -0500,USD,116.97,0.00,0.00,116.97,12.99,Economy,2026-01-09 15:08:14 -0500,1,14.99,19.99,AP_SN02,TRUE,TRUE,Grovetown,'30813,GA,US,,Shopify Payments,0.00,0.00,7074816459062,,web,0.00
#1461,,,,,,,,,,2026-01-09 15:08:14 -0500,1,14.99,19.99,AP_AF02,TRUE,TRUE,,,,,,,,,,,,0.00
#1461,,,,,,,,,,2026-01-09 15:08:14 -0500,1,20.99,27.99,AP_SN04,TRUE,TRUE,,,,,,,,,,,,0.00
#1461,,,,,,,,,,2026-01-09 15:08:14 -0500,1,36.99,46.99,AB_Set5,TRUE,TRUE,,,,,,,,,,,,0.00
#1461,,,,,,,,,,2026-01-09 15:08:14 -0500,1,42.00,49.00,AB_16,TRUE,TRUE,,,,,,,,,,,,0.00
#1460,paid,2026-01-09 12:30:47 -0500,USD,44.07,6.50,0.00,50.57,4.89,Economy,2026-01-09 12:30:43 -0500,1,9.99,13.32,GP_615,TRUE,TRUE,HOUSTON,77082-2221,TX,US,,Shopify Payments,0.00,0.00,7074573713718,,web,0.00
#1460,,,,,,,,,,2026-01-09 12:30:43 -0500,1,14.99,19.99,AP_AF02,TRUE,TRUE,,,,,,,,,,,,0.00
#1460,,,,,,,,,,2026-01-09 12:30:43 -0500,1,11.99,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1460,,,,,,,,,,2026-01-09 12:30:43 -0500,1,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1459,paid,2026-01-09 07:25:42 -0500,USD,33.30,6.50,0.00,39.80,3.69,Economy,2026-01-09 07:25:40 -0500,1,36.99,46.99,AB_Set5,TRUE,TRUE,Wake Forest,'27587,NC,US,,Shopify Payments,0.00,0.00,7074119614774,,web,0.00
#1458,paid,2026-01-09 03:21:40 -0500,USD,33.97,6.50,0.00,40.47,0.00,Economy,2026-01-09 03:21:38 -0500,1,9.99,13.32,GP_615,TRUE,TRUE,Muncie,'47304,IN,US,,Shopify Payments,0.00,0.00,7073867301174,,web,0.00
#1458,,,,,,,,,,2026-01-09 03:21:38 -0500,1,11.99,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1458,,,,,,,,,,2026-01-09 03:21:38 -0500,1,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1457,paid,2026-01-08 23:51:17 -0500,USD,32.38,6.50,0.00,38.88,3.59,Economy,2026-01-08 23:51:15 -0500,1,11.99,15.99,GPTC15,TRUE,TRUE,Garden Grove,'92843,CA,US,,Shopify Payments,0.00,0.00,7073636745526,,web,0.00
#1457,,,,,,,,,,2026-01-08 23:51:15 -0500,1,11.99,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1457,,,,,,,,,,2026-01-08 23:51:15 -0500,1,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1456,paid,2026-01-08 20:22:37 -0500,USD,14.99,6.50,0.00,21.49,0.00,Economy,2026-01-08 20:22:35 -0500,1,14.99,19.99,AP_EP02,TRUE,TRUE,Harrisonburg,'22801,VA,US,,Shopify Payments,0.00,0.00,7073384956214,,web,0.00
#1455,paid,2026-01-07 20:50:51 -0500,USD,73.98,6.50,0.00,80.48,0.00,Economy,2026-01-07 20:50:51 -0500,2,36.99,46.99,AB_Set5,TRUE,TRUE,San Diego,'92103,CA,US,,Shopify Payments,0.00,0.00,7071634817334,,web,0.00
#1454,paid,2026-01-07 12:14:50 -0500,USD,53.97,6.50,0.00,60.47,5.99,Economy,2026-01-07 12:14:49 -0500,1,14.99,19.99,AP_BP02,TRUE,TRUE,Pflugerville,'78660,TX,US,,Shopify Payments,0.00,0.00,7070966219062,,web,0.00
#1454,,,,,,,,,,2026-01-07 12:14:49 -0500,1,20.99,27.99,AP_EP04,TRUE,TRUE,,,,,,,,,,,,0.00
#1454,,,,,,,,,,2026-01-07 12:14:49 -0500,1,11.99,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1454,,,,,,,,,,2026-01-07 12:14:49 -0500,1,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1453,paid,2026-01-06 14:55:49 -0500,USD,111.55,17.39,0.00,128.94,12.37,Economy International,2026-01-06 14:55:49 -0500,1,21.74,28.99,AP_SN04,TRUE,TRUE,Edmonton,T5E 4R1,AB,CA,,Shopify Payments,0.00,0.00,7068971270454,,web,0.00
#1453,,,,,,,,,,2026-01-06 14:55:49 -0500,1,21.74,28.99,AP_EP04,TRUE,TRUE,,,,,,,,,,,,0.00
#1453,,,,,,,,,,2026-01-06 14:55:49 -0500,1,21.74,28.99,AP_AF04,TRUE,TRUE,,,,,,,,,,,,0.00
#1453,,,,,,,,,,2026-01-06 14:55:49 -0500,1,15.22,20.29,AP_MW02,TRUE,TRUE,,,,,,,,,,,,0.00
#1453,,,,,,,,,,2026-01-06 14:55:49 -0500,1,21.74,28.99,AP_BP04,TRUE,TRUE,,,,,,,,,,,,0.00
#1453,,,,,,,,,,2026-01-06 14:55:49 -0500,1,21.74,28.99,AP_SN04,TRUE,TRUE,,,,,,,,,,,,0.00
#1452,paid,2026-01-05 18:11:29 -0500,USD,32.98,6.50,0.00,39.48,0.00,Economy,2026-01-05 18:11:27 -0500,1,11.99,15.99,GPTC15,TRUE,TRUE,Carol Stream,'60188,IL,US,,Shopify Payments,0.00,0.00,7067491041590,,web,0.00
#1452,,,,,,,,,,2026-01-05 18:11:27 -0500,1,20.99,27.99,AP_SN04,TRUE,TRUE,,,,,,,,,,,,0.00
#1451,paid,2026-01-05 16:59:19 -0500,USD,77.80,17.44,0.00,95.24,8.65,Economy International,2026-01-05 16:59:19 -0500,4,12.35,16.71,GP_B15,TRUE,TRUE,Stettler,T0C 2L2,AB,CA,,Shopify Payments,0.00,-0.01,7067409285430,,3890849,0.00
#1451,,,,,,,,,,2026-01-05 16:59:19 -0500,3,12.35,16.71,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1450,paid,2026-01-05 06:52:09 -0500,USD,44.97,6.50,0.00,51.47,0.00,Economy,2026-01-05 06:52:05 -0500,1,14.99,19.99,AP_EP02,TRUE,TRUE,JOHNSTON,50131-0017,IA,US,,Shopify Payments,0.00,0.00,7066609746230,,web,0.00
#1450,,,,,,,,,,2026-01-05 06:52:05 -0500,1,14.99,19.99,AP_BH02,TRUE,TRUE,,,,,,,,,,,,0.00
#1450,,,,,,,,,,2026-01-05 06:52:05 -0500,1,14.99,19.99,AP_SN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1449,paid,2026-01-04 21:30:02 -0500,USD,94.44,0.00,0.00,94.44,10.49,Economy,2026-01-04 21:30:01 -0500,1,104.93,159.92,CB_AP_FULL02,TRUE,TRUE,Lynchburg,'24502,VA,US,,Shopify Payments,0.00,0.00,7065950945590,,web,0.00
#1448,paid,2026-01-04 21:14:44 -0500,USD,161.87,0.00,0.00,161.87,17.98,Economy,2026-01-04 21:14:43 -0500,5,11.99,15.99,GPTC15,TRUE,TRUE,Lynchburg,'24502,VA,US,,Shopify Payments,0.00,0.00,7065932202294,,web,0.00
#1448,,,,,,,,,,2026-01-04 21:14:43 -0500,5,11.99,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1448,,,,,,,,,,2026-01-04 21:14:43 -0500,5,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1447,paid,2026-01-03 16:47:37 -0500,USD,40.48,6.50,0.00,46.98,4.49,Economy,2026-01-03 16:47:34 -0500,1,14.99,19.99,AP_BN02,TRUE,TRUE,University Place,'98466,WA,US,,Shopify Payments,0.00,0.00,7063940530486,,web,0.00
#1447,,,,,,,,,,2026-01-03 16:47:34 -0500,1,14.99,19.99,AP_BP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1447,,,,,,,,,,2026-01-03 16:47:34 -0500,1,14.99,19.99,AP_SN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1446,paid,2026-01-03 10:28:59 -0500,USD,21.59,6.50,0.00,28.09,2.39,Economy,2026-01-03 10:28:56 -0500,1,11.99,15.99,GP_W15,TRUE,TRUE,West Valley City,'84119,UT,US,,Shopify Payments,0.00,0.00,7063350083894,,web,0.00
#1446,,,,,,,,,,2026-01-03 10:28:56 -0500,1,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1445,paid,2026-01-02 23:56:36 -0500,USD,11.99,6.50,0.00,18.49,0.00,Economy,2026-01-02 23:56:34 -0500,1,11.99,15.99,GP_B15,TRUE,TRUE,Orlando,'32825,FL,US,,Shopify Payments,0.00,0.00,7062652158262,,web,0.00
#1444,paid,2025-12-31 22:18:03 -0500,USD,23.31,6.50,0.00,29.81,2.58,Economy,2025-12-31 22:18:02 -0500,1,25.89,46.99,AB_Set5,TRUE,TRUE,Kerrville,'78028,TX,US,,Shopify Payments,0.00,0.00,7058870370614,,web,0.00
#1443,paid,2025-12-31 21:19:37 -0500,USD,51.30,6.50,0.00,57.80,5.70,Economy,2025-12-31 21:19:35 -0500,2,9.50,15.99,GPTC15,TRUE,TRUE,POINT PLEASANT BORO,'08742,NJ,US,,Shopify Payments,0.00,0.00,7058814337334,,web,0.00
#1443,,,,,,,,,,2025-12-31 21:19:35 -0500,2,19.00,31.98,CB_GPB15_GPW15,TRUE,TRUE,,,,,,,,,,,,0.00
#1442,paid,2025-12-31 18:42:46 -0500,USD,28.50,6.50,0.00,35.00,0.00,Economy,2025-12-31 18:42:43 -0500,1,9.50,15.99,GPTC15,TRUE,TRUE,Millington,'38053,TN,US,,Shopify Payments,0.00,0.00,7058675302710,,web,0.00
#1442,,,,,,,,,,2025-12-31 18:42:43 -0500,1,9.50,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1442,,,,,,,,,,2025-12-31 18:42:43 -0500,1,9.50,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1441,paid,2025-12-31 07:25:59 -0500,USD,92.82,0.00,0.00,92.82,0.00,Economy,2025-12-31 07:25:57 -0500,1,10.50,17.09,AP_BH02,TRUE,TRUE,Waxhaw,'28173,NC,US,,Shopify Payments,0.00,0.00,7057823990070,,web,0.00
#1441,,,,,,,,,,2025-12-31 07:25:57 -0500,1,18.43,29.99,AP_BN04,TRUE,TRUE,,,,,,,,,,,,0.00
#1441,,,,,,,,,,2025-12-31 07:25:57 -0500,1,25.89,46.99,AB_Set5,TRUE,TRUE,,,,,,,,,,,,0.00
#1441,,,,,,,,,,2025-12-31 07:25:57 -0500,2,19.00,31.98,CB_GPB15_GPW15,TRUE,TRUE,,,,,,,,,,,,0.00
#1440,paid,2025-12-30 23:06:35 -0500,USD,57.00,6.50,0.00,63.50,0.00,Economy,2025-12-30 23:06:32 -0500,2,9.50,15.99,GPTC15,TRUE,TRUE,Pelham,35124-1131,AL,US,,Shopify Payments,0.00,0.00,7057353277750,,web,0.00
#1440,,,,,,,,,,2025-12-30 23:06:32 -0500,2,9.50,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1440,,,,,,,,,,2025-12-30 23:06:32 -0500,2,9.50,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1439,paid,2025-12-29 22:28:05 -0500,USD,40.41,6.50,0.00,46.91,4.48,Economy,2025-12-29 22:28:02 -0500,1,25.89,46.99,AB_Set5,TRUE,TRUE,Houston,'77083,TX,US,,Shopify Payments,0.00,0.00,7055575253302,,web,0.00
#1439,,,,,,,,,,2025-12-29 22:28:02 -0500,1,9.50,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1439,,,,,,,,,,2025-12-29 22:28:02 -0500,1,9.50,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1438,paid,2025-12-29 03:14:09 -0500,USD,59.22,6.50,0.00,65.72,6.57,Economy,2025-12-29 03:14:08 -0500,1,10.50,29.99,AP_AF04,TRUE,TRUE,Murrieta,'92563,CA,US,,Shopify Payments,0.00,0.00,7054132838710,,web,0.00
#1438,,,,,,,,,,2025-12-29 03:14:08 -0500,1,18.43,29.99,AP_BN04,TRUE,TRUE,,,,,,,,,,,,0.00
#1438,,,,,,,,,,2025-12-29 03:14:08 -0500,1,18.43,29.99,AP_BP04,TRUE,TRUE,,,,,,,,,,,,0.00
#1438,,,,,,,,,,2025-12-29 03:14:08 -0500,1,18.43,29.99,AP_FP04,TRUE,TRUE,,,,,,,,,,,,0.00
#1437,paid,2025-12-28 22:28:53 -0500,USD,17.10,6.50,0.00,23.60,1.90,Economy,2025-12-28 22:28:51 -0500,2,9.50,15.99,GP_W15,TRUE,TRUE,Fort Lauderdale,'33316,FL,US,,Shopify Payments,0.00,0.00,7053814792502,,web,0.00
#1436,paid,2025-12-28 10:22:21 -0500,USD,10.50,6.50,0.00,17.00,0.00,Economy,2025-12-28 10:22:20 -0500,1,10.50,17.09,AP_SN02,TRUE,TRUE,Rochester,'55901,MN,US,,Shopify Payments,0.00,0.00,7052850921782,,web,0.00
#1435,paid,2025-12-28 00:48:23 -0500,USD,201.06,0.00,16.89,217.95,22.33,Economy,2025-12-28 00:48:18 -0500,1,8.99,11.99,GP_615,TRUE,TRUE,Glendale,'85307,AZ,US,,Shop Cash + Shopify Payments,0.00,0.00,7052299731254,,3890849,0.00
#1435,,,,,,,,,,2025-12-28 00:48:18 -0500,3,34.30,49.00,AB_16,TRUE,TRUE,,,,,,,,,,,,0.00
#1435,,,,,,,,,,2025-12-28 00:48:18 -0500,2,19.00,31.98,CB_GPB15_GPW15,TRUE,TRUE,,,,,,,,,,,,0.00
#1435,,,,,,,,,,2025-12-28 00:48:18 -0500,1,73.50,136.72,CB_AP_FULL02,TRUE,TRUE,,,,,,,,,,,,0.00
#1434,paid,2025-12-27 10:54:50 -0500,USD,86.08,0.00,0.00,86.08,0.00,Economy,2025-12-27 10:54:48 -0500,2,25.89,46.99,AB_Set5,TRUE,TRUE,San Antonio,'78253,TX,US,,Shopify Payments,0.00,0.00,7051126112566,,web,0.00
#1434,,,,,,,,,,2025-12-27 10:54:48 -0500,1,34.30,49.00,AB_16,TRUE,TRUE,,,,,,,,,,,,0.00
#1433,paid,2025-12-26 20:44:30 -0500,USD,75.29,0.00,0.00,75.29,0.00,Economy,2025-12-26 20:44:27 -0500,1,10.50,17.09,AP_BH02,TRUE,TRUE,Concord,'28027,NC,US,,Shopify Payments,0.00,0.00,7050211787062,,web,0.00
#1433,,,,,,,,,,2025-12-26 20:44:27 -0500,1,18.43,29.99,AP_BP04,TRUE,TRUE,,,,,,,,,,,,0.00
#1433,,,,,,,,,,2025-12-26 20:44:27 -0500,1,18.43,29.99,AP_AF04,TRUE,TRUE,,,,,,,,,,,,0.00
#1433,,,,,,,,,,2025-12-26 20:44:27 -0500,1,18.43,29.99,AP_SN04,TRUE,TRUE,,,,,,,,,,,,0.00
#1433,,,,,,,,,,2025-12-26 20:44:27 -0500,1,9.50,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1432,paid,2025-12-25 00:08:39 -0500,USD,25.89,6.50,0.00,32.39,0.00,Economy,2025-12-25 00:08:39 -0500,1,25.89,46.99,AB_Set5,TRUE,TRUE,Pueblo,'81005,CO,US,,Shopify Payments,0.00,0.00,7047187235126,,web,0.00
#1431,paid,2025-12-24 22:31:20 -0500,USD,46.48,6.50,0.00,52.98,0.00,Economy,2025-12-24 22:31:17 -0500,3,9.50,15.99,GPTC15,TRUE,TRUE,Mableton,'30126,GA,US,,Shopify Payments,0.00,0.00,7047108755766,,web,0.00
#1431,,,,,,,,,,2025-12-24 22:31:17 -0500,2,8.99,11.99,GP_615,TRUE,TRUE,,,,,,,,,,,,0.00
#1430,paid,2025-12-24 21:17:43 -0500,USD,59.12,6.50,4.60,70.22,6.56,Economy,2025-12-24 21:17:42 -0500,1,30.80,44.00,AB_14,TRUE,TRUE,St. Petersburg,'33710,FL,US,,Shopify Payments,0.00,0.00,7047052853558,,3890849,0.00
#1430,,,,,,,,,,2025-12-24 21:17:42 -0500,1,8.99,11.99,GP_615,TRUE,TRUE,,,,,,,,,,,,0.00
#1430,,,,,,,,,,2025-12-24 21:17:42 -0500,1,25.89,46.99,AB_Set5,TRUE,TRUE,,,,,,,,,,,,0.00
#1429,paid,2025-12-24 20:28:51 -0500,USD,82.74,0.00,0.00,82.74,9.19,Economy,2025-12-24 20:28:49 -0500,1,18.43,29.99,AP_BN04,TRUE,TRUE,Auburn,'36832,AL,US,,Shopify Payments,0.00,0.00,7047022608694,,web,0.00
#1429,,,,,,,,,,2025-12-24 20:28:49 -0500,1,73.50,136.72,CB_AP_FULL02,TRUE,TRUE,,,,,,,,,,,,0.00
#1428,paid,2025-12-24 01:19:26 -0500,USD,17.10,6.50,0.00,23.60,1.90,Economy,2025-12-24 01:19:24 -0500,2,9.50,15.99,GP_B15,TRUE,TRUE,Vancouver,'98682,WA,US,,Shopify Payments,0.00,0.00,7045861114166,,web,0.00
#1427,paid,2025-12-24 00:23:57 -0500,USD,19.00,6.50,0.00,25.50,0.00,Economy,2025-12-24 00:23:57 -0500,1,9.50,15.99,GP_W15,TRUE,TRUE,Pittsburgh,'15241,PA,US,,Shopify Payments,0.00,0.00,7045802164534,,web,0.00
#1427,,,,,,,,,,2025-12-24 00:23:57 -0500,1,9.50,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1426,paid,2025-12-23 21:45:33 -0500,USD,19.00,6.50,0.00,25.50,0.00,Economy,2025-12-23 21:45:31 -0500,1,9.50,15.99,GP_W15,TRUE,TRUE,Roselle,'60172,IL,US,,Shopify Payments,0.00,0.00,7045639471414,,web,0.00
#1426,,,,,,,,,,2025-12-23 21:45:31 -0500,1,9.50,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1425,paid,2025-12-22 19:49:57 -0500,USD,23.31,6.50,0.00,29.81,2.58,Economy,2025-12-22 19:49:55 -0500,1,25.89,46.99,AB_Set5,TRUE,TRUE,BLYTHEWOOD,29016-7207,SC,US,,Shopify Payments,0.00,0.00,7043622830390,,web,0.00
#1424,paid,2025-12-22 15:12:01 -0500,USD,19.00,6.50,0.00,25.50,0.00,Economy,2025-12-22 15:12:00 -0500,2,9.50,15.99,GP_B15,TRUE,TRUE,College Park,'20704,MD,US,,Shopify Payments,0.00,0.00,7043219554614,,web,0.00
#1423,paid,2025-12-22 08:49:49 -0500,USD,23.31,6.50,0.00,29.81,2.58,Economy,2025-12-22 08:49:49 -0500,1,25.89,46.99,AB_Set5,TRUE,TRUE,Brookhaven,'39601,MS,US,,Shopify Payments,0.00,0.00,7042514092342,,web,0.00
#1422,paid,2025-12-22 08:04:43 -0500,USD,34.20,6.50,0.00,40.70,3.80,Economy,2025-12-22 08:04:40 -0500,1,9.50,15.99,GP_W15,TRUE,TRUE,Fresno,'93720,CA,US,,Shopify Payments,0.00,0.00,7042457141558,Simple Bundles 2.0 - Bundle Order,web,0.00
#1422,,,,,,,,,,2025-12-22 08:04:40 -0500,1,9.50,15.99,GPTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1422,,,,,,,,,,2025-12-22 08:04:40 -0500,1,9.50,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1422,,,,,,,,,,2025-12-22 08:04:40 -0500,1,9.50,15.99,GPTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1421,paid,2025-12-21 22:24:29 -0500,USD,28.50,6.50,0.00,35.00,0.00,Economy,2025-12-21 22:24:26 -0500,1,19.00,31.98,CB_GPB15_GPW15,TRUE,TRUE,Jennings,'70546,LA,US,,Shopify Payments,0.00,0.00,7041841168694,,web,0.00
#1421,,,,,,,,,,2025-12-21 22:24:26 -0500,1,9.50,15.99,GPTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1420,paid,2025-12-21 16:50:58 -0500,USD,9.50,6.50,0.00,16.00,0.00,Economy,2025-12-21 16:50:57 -0500,1,9.50,15.99,GP_B15,TRUE,TRUE,Goldsboro,'27534,NC,US,,Shopify Payments,0.00,0.00,7041430815030,,web,0.00
#1419,paid,2025-12-21 14:00:30 -0500,USD,82.94,0.00,0.00,82.94,9.21,Economy,2025-12-21 14:00:27 -0500,1,18.43,29.99,AP_EP04,TRUE,TRUE,Murfreesboro,'37128,TN,US,,Shopify Payments,0.00,0.00,7041156677942,,web,0.00
#1419,,,,,,,,,,2025-12-21 14:00:27 -0500,1,18.43,29.99,AP_BP04,TRUE,TRUE,,,,,,,,,,,,0.00
#1419,,,,,,,,,,2025-12-21 14:00:27 -0500,1,18.43,29.99,AP_BN04,TRUE,TRUE,,,,,,,,,,,,0.00
#1419,,,,,,,,,,2025-12-21 14:00:27 -0500,2,18.43,29.99,AP_FP04,TRUE,TRUE,,,,,,,,,,,,0.00
#1418,paid,2025-12-21 11:15:54 -0500,USD,31.40,6.50,0.00,37.90,3.48,Economy,2025-12-21 11:15:54 -0500,1,8.99,11.99,GP_615,TRUE,TRUE,New Orleans,'70129,LA,US,,Shopify Payments,0.00,0.00,7040857801014,,web,0.00
#1418,,,,,,,,,,2025-12-21 11:15:54 -0500,1,25.89,46.99,AB_Set5,TRUE,TRUE,,,,,,,,,,,,0.00
#1417,paid,2025-12-21 07:06:20 -0500,USD,86.22,0.00,6.02,92.24,9.57,Economy,2025-12-21 07:06:17 -0500,1,34.30,49.00,AB_16,TRUE,TRUE,Monroe,'30655,GA,US,,Shopify Payments,0.00,0.00,7040495288630,,3890849,0.00
#1417,,,,,,,,,,2025-12-21 07:06:17 -0500,1,8.99,11.99,GP_615,TRUE,TRUE,,,,,,,,,,,,0.00
#1417,,,,,,,,,,2025-12-21 07:06:17 -0500,1,10.50,17.09,AP_MW02,TRUE,TRUE,,,,,,,,,,,,0.00
#1417,,,,,,,,,,2025-12-21 07:06:17 -0500,1,10.50,17.09,AP_SN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1417,,,,,,,,,,2025-12-21 07:06:17 -0500,1,10.50,17.09,AP_FP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1417,,,,,,,,,,2025-12-21 07:06:17 -0500,1,10.50,17.09,AP_BP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1417,,,,,,,,,,2025-12-21 07:06:17 -0500,1,10.50,17.09,AP_MW02,TRUE,TRUE,,,,,,,,,,,,0.00
#1416,paid,2025-12-20 21:12:57 -0500,USD,57.00,9.50,0.00,66.50,0.00,Standard,2025-12-20 21:12:57 -0500,2,9.50,15.99,GP_B15,TRUE,TRUE,Plant City,'33565,FL,US,,Shopify Payments,0.00,0.00,7039850578230,,web,0.00
#1416,,,,,,,,,,2025-12-20 21:12:57 -0500,4,9.50,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1415,paid,2025-12-20 18:16:36 -0500,USD,47.25,6.50,0.00,53.75,5.25,Economy,2025-12-20 18:16:33 -0500,1,10.50,17.09,AP_MW02,TRUE,TRUE,Beckett Ridge,'45069,OH,US,,Shopify Payments,0.00,0.00,7039631032630,,web,0.00
#1415,,,,,,,,,,2025-12-20 18:16:33 -0500,1,10.50,17.09,AP_BH02,TRUE,TRUE,,,,,,,,,,,,0.00
